Date,equity
2021-07-12,62523.49553333943
2021-07-13,62717.883673151395
2021-07-14,61712.54126220854
2021-07-15,61773.22232358472
2021-07-16,60993.99007221968
2021-07-19,60080.28236287699
2021-07-20,61738.77528571001
2021-07-21,61720.2536531243
2021-07-22,61720.2536531243
2021-07-23,61720.2536531243
2021-07-26,61645.67552799207
2021-07-27,62159.98966960379
2021-07-28,62141.34167270291
2021-07-29,62141.34167270291
2021-07-30,62141.34167270291
2021-08-02,62141.34167270291
2021-08-03,62141.34167270291
2021-08-04,62141.34167270291
2021-08-05,62141.34167270291
2021-08-06,62395.03488132597
2021-08-09,62192.80074768764
2021-08-10,61537.4526495756
2021-08-11,60831.606378896664
2021-08-12,60721.84745106871
2021-08-13,61174.88089050619
2021-08-16,61333.45959488544
2021-08-17,61751.773923760426
2021-08-18,61175.3978000433
2021-08-19,61204.67357838383
2021-08-20,62214.04326409761
2021-08-23,61373.78986343248
2021-08-24,61277.616096771715
2021-08-25,61222.96445052572
2021-08-26,61601.31708542741
2021-08-27,61582.83669030178
2021-08-30,61221.47625056876
2021-08-31,61366.5107592803
2021-09-01,61316.56549600012
2021-09-02,61109.10149517978
2021-09-03,61145.671688598726
2021-09-07,61034.68015665165
2021-09-08,61016.36975260466
2021-09-09,61016.36975260466
